soolName,thumb_count,soolId,proof,is_recommend,month
술헤는밤,11,PR00000149,8.0,N,2
술헤는밤,16,PR00000149,8.0,Y,3
술헤는밤,14,PR00000149,8.0,Y,7
술헤는밤,12,PR00000149,8.0,N,3
술헤는밤,11,PR00000149,8.0,N,3
스타베리오디,11,PR00000432,12.0,N,12
스타베리오디,11,PR00000432,12.0,Y,11
스타베리오디,16,PR00000432,12.0,Y,11
스타베리오디,12,PR00000432,12.0,N,12
스타베리오디,12,PR00000432,12.0,Y,1
스타베리오디,8,PR00000432,12.0,N,12
스타베리오디,18,PR00000432,12.0,Y,12
스타베리오디,19,PR00000432,12.0,N,6
스타베리오디,12,PR00000432,12.0,N,5
스타베리오디,7,PR00000432,12.0,N,1
스타베리오디,18,PR00000432,12.0,N,12
스타베리오디,14,PR00000432,12.0,N,12
스타베리오디,14,PR00000432,12.0,N,9
스타베리오디,14,PR00000432,12.0,N,12
스타베리오디,15,PR00000432,12.0,N,3
스타베리오디,6,PR00000432,12.0,N,12
스타베리오디,11,PR00000432,12.0,N,11
스타베리오디,17,PR00000432,12.0,N,11
스타베리오디,6,PR00000432,12.0,N,12
스타베리오디,19,PR00000432,12.0,N,12
스파클링와인,8,PR00000438,7.2,N,8
스파클링와인,14,PR00000438,7.2,N,9
스파클링와인,17,PR00000438,7.2,Y,7
스파클링와인,10,PR00000438,7.2,N,6
스파클링와인,18,PR00000438,7.2,N,8
스파클링와인,6,PR00000438,7.2,N,8
스파클링와인,18,PR00000438,7.2,N,6
스파클링와인,9,PR00000438,7.2,N,9
스파클링와인,11,PR00000438,7.2,Y,6
스파클링와인,17,PR00000438,7.2,Y,8
스파클링와인,17,PR00000438,7.2,N,7
스파클링와인,8,PR00000438,7.2,Y,7
스파클링와인,17,PR00000438,7.2,Y,7
스파클링와인,16,PR00000438,7.2,Y,7
스파클링와인,19,PR00000438,7.2,Y,8
스파클링와인,13,PR00000438,7.2,N,1
스파클링와인,16,PR00000438,7.2,Y,7
스파클링와인,12,PR00000438,7.2,Y,7
스파클링와인,17,PR00000438,7.2,N,7
스파클링와인,7,PR00000438,7.2,N,9
스파클링와인 오미로제 결,10,PR00000415,12.0,Y,8
스파클링와인 오미로제 결,9,PR00000415,12.0,N,6
스파클링와인 오미로제 결,9,PR00000415,12.0,N,6
스파클링와인 오미로제 결,13,PR00000415,12.0,Y,12
스파클링와인 오미로제 결,14,PR00000415,12.0,N,12
스파클링와인 오미로제 결,6,PR00000415,12.0,N,7
스파클링와인 오미로제 결,16,PR00000415,12.0,Y,9
스파클링와인 오미로제 결,6,PR00000415,12.0,N,9
스파클링와인 오미로제 결,10,PR00000415,12.0,N,12
스파클링와인 오미로제 결,16,PR00000415,12.0,N,6
스파클링와인 오미로제 결,12,PR00000415,12.0,N,10
스파클링와인 오미로제 결,15,PR00000415,12.0,N,7
스파클링와인 오미로제 결,13,PR00000415,12.0,N,7
스파클링와인 오미로제 결,18,PR00000415,12.0,N,5
스파클링와인 오미로제 결,11,PR00000415,12.0,N,11
스파클링와인 오미로제 결,10,PR00000415,12.0,N,6
스파클링와인 오미로제 결,16,PR00000415,12.0,N,7
스파클링와인 오미로제 결,10,PR00000415,12.0,N,4
스파클링와인 오미로제 결,19,PR00000415,12.0,N,3
스파클링와인 오미로제 결,9,PR00000415,12.0,N,8
시나브로 드 글로리아,7,PR00000372,12.0,N,4
시나브로 드 글로리아,11,PR00000372,12.0,N,4
시나브로 레드 드라이,19,PR00000405,12.0,N,8
시나브로 레드 드라이,8,PR00000405,12.0,N,8
시나브로 레드 드라이,12,PR00000405,12.0,N,12
시나브로 레드 드라이,10,PR00000405,12.0,Y,1
시나브로 레드 드라이,19,PR00000405,12.0,Y,8
시나브로 레드 드라이,15,PR00000405,12.0,N,2
시나브로 레드 드라이,7,PR00000405,12.0,N,11
시나브로 레드 드라이,7,PR00000405,12.0,N,10
시나브로 레드 드라이,6,PR00000405,12.0,N,3
시나브로 레드 드라이,18,PR00000405,12.0,N,12
시나브로 레드 드라이,12,PR00000405,12.0,N,10
시나브로 레드 드라이,6,PR00000405,12.0,N,4
시나브로 레드 드라이,9,PR00000405,12.0,N,2
시나브로 레드 드라이,13,PR00000405,12.0,Y,9
시나브로 레드 드라이,17,PR00000405,12.0,N,9
시나브로 레드 드라이,6,PR00000405,12.0,N,11
시나브로 레드 드라이,15,PR00000405,12.0,N,12
시나브로 레드 드라이,7,PR00000405,12.0,N,9
시나브로 레드 스위트,12,PR00000371,12.0,N,5
시나브로 레드 스위트,19,PR00000371,12.0,N,8
시나브로 레드 스위트,15,PR00000371,12.0,N,2
시나브로 레드 스위트,15,PR00000371,12.0,N,9
시나브로 레드 스위트,16,PR00000371,12.0,N,10
시나브로 레드 스위트,8,PR00000371,12.0,N,8
시나브로 레드 스위트,12,PR00000371,12.0,N,12
시나브로 레드 스위트,19,PR00000371,12.0,N,7
시나브로 레드 스위트,17,PR00000371,12.0,N,10
시나브로 레드 스위트,12,PR00000371,12.0,N,5
시나브로 레드 스위트,12,PR00000371,12.0,N,10
시나브로 레드 스위트,6,PR00000371,12.0,N,8
시나브로 레드 스위트,7,PR00000371,12.0,N,11
시나브로 레드 스위트,17,PR00000371,12.0,N,7
시나브로 레드 스위트,7,PR00000371,12.0,N,8
시나브로 레드 스위트,9,PR00000371,12.0,N,2
시나브로 레드 스위트,18,PR00000371,12.0,N,12
시나브로 레드 스위트,6,PR00000371,12.0,N,4
시나브로 레드 스위트,6,PR00000371,12.0,N,11
시나브로 레드 스위트,19,PR00000371,12.0,N,12
시나브로 로제와인,19,PR00000370,10.0,N,8
시나브로 로제와인,12,PR00000370,10.0,N,12
시나브로 로제와인,12,PR00000370,10.0,N,12
시나브로 로제와인,8,PR00000370,10.0,Y,3
시나브로 로제와인,18,PR00000370,10.0,N,10
시나브로 로제와인,8,PR00000370,10.0,N,10
시나브로 로제와인,15,PR00000370,10.0,N,9
시나브로 로제와인,19,PR00000370,10.0,N,8
시나브로 로제와인,12,PR00000370,10.0,Y,5
시나브로 로제와인,7,PR00000370,10.0,N,11
시나브로 로제와인,10,PR00000370,10.0,N,2
시나브로 로제와인,19,PR00000370,10.0,N,6
시나브로 로제와인,12,PR00000370,10.0,N,2
시나브로 로제와인,15,PR00000370,10.0,N,2
시나브로 로제와인,18,PR00000370,10.0,N,12
시나브로 로제와인,16,PR00000370,10.0,N,11
시나브로 로제와인,19,PR00000370,10.0,N,12
시나브로 로제와인,16,PR00000370,10.0,N,1
시나브로 로제와인,8,PR00000370,10.0,N,6
시나브로 로제와인,15,PR00000370,10.0,N,12
시나브로 에뚜왈 로제 스파클링,12,PR00000369,5.0,N,12
시나브로 에뚜왈 로제 스파클링,8,PR00000369,5.0,Y,3
시나브로 에뚜왈 로제 스파클링,19,PR00000369,5.0,N,8
시나브로 에뚜왈 로제 스파클링,15,PR00000369,5.0,N,9
시나브로 에뚜왈 로제 스파클링,9,PR00000369,5.0,Y,8
시나브로 에뚜왈 로제 스파클링,10,PR00000369,5.0,N,2
시나브로 에뚜왈 로제 스파클링,6,PR00000369,5.0,N,11
시나브로 에뚜왈 로제 스파클링,6,PR00000369,5.0,N,9
시나브로 청수 화이트,12,PR00000406,12.0,N,2
시나브로 청수 화이트,8,PR00000406,12.0,Y,3
시나브로 청수 화이트,19,PR00000406,12.0,N,8
시나브로 청수 화이트,10,PR00000406,12.0,N,1
시나브로 청수 화이트,15,PR00000406,12.0,N,11
시나브로 청수 화이트,10,PR00000406,12.0,N,12
시나브로 청수 화이트,19,PR00000406,12.0,N,7
시나브로 청수 화이트,11,PR00000406,12.0,N,9
시나브로 청수 화이트,12,PR00000406,12.0,N,12
시나브로 청수 화이트,6,PR00000406,12.0,N,7
시나브로 청수 화이트,12,PR00000406,12.0,N,12
시나브로 청수 화이트,15,PR00000406,12.0,N,9
시인의마을,15,PR00000189,10.0,N,10
시인의마을,14,PR00000189,10.0,N,10
시인의마을,8,PR00000189,10.0,N,10
시인의마을,16,PR00000189,10.0,N,10
시인의마을,11,PR00000189,10.0,N,10
시인의마을,16,PR00000189,10.0,N,3
시인의마을,6,PR00000189,10.0,N,8
시인의마을,17,PR00000189,10.0,N,7
시인의마을,15,PR00000189,10.0,Y,12
시인의마을,15,PR00000189,10.0,N,4
시인의마을,12,PR00000189,10.0,N,10
시인의마을,9,PR00000189,10.0,N,1
시인의마을,19,PR00000189,10.0,N,10
시인의마을,12,PR00000189,10.0,N,9
시인의마을,10,PR00000189,10.0,N,9
시인의마을,18,PR00000189,10.0,N,11
시인의마을,16,PR00000189,10.0,Y,5
시인의마을,17,PR00000189,10.0,N,4
시인의마을,17,PR00000189,10.0,N,5
시인의마을,10,PR00000189,10.0,N,6
시향가,18,PR00000109,8.0,Y,5
시향가,15,PR00000109,8.0,N,5
시향가,14,PR00000109,8.0,N,4
시향가,17,PR00000109,8.0,N,5
시향가,15,PR00000109,8.0,Y,5
시향가,6,PR00000109,8.0,N,9
시향가,14,PR00000109,8.0,N,5
시향가,17,PR00000109,8.0,N,5
시향가,17,PR00000109,8.0,Y,6
시향가,7,PR00000109,8.0,N,10
시향가,18,PR00000109,8.0,Y,5
시향가,17,PR00000109,8.0,N,6
시향가,17,PR00000109,8.0,N,7
시향가,16,PR00000109,8.0,N,1
시향가,17,PR00000109,8.0,N,4
시향가,14,PR00000109,8.0,N,9
시향가,17,PR00000109,8.0,Y,7
시향가,6,PR00000109,8.0,N,3
시향가,17,PR00000109,8.0,N,6
시향가,18,PR00000109,8.0,Y,4
신례명주,18,PR00000533,50.0,N,3
신례명주,9,PR00000533,50.0,N,12
신례명주,17,PR00000533,50.0,N,3
신례명주,16,PR00000533,50.0,N,2
신례명주,8,PR00000533,50.0,N,1
신례명주,18,PR00000533,50.0,N,11
신례명주,6,PR00000533,50.0,Y,3
신례명주,18,PR00000533,50.0,N,8
신례명주,13,PR00000533,50.0,Y,10
신례명주,18,PR00000533,50.0,N,9
신례명주,15,PR00000533,50.0,N,12
신례명주,16,PR00000533,50.0,N,4
신례명주,11,PR00000533,50.0,N,6
신례명주,8,PR00000533,50.0,N,2
신례명주,6,PR00000533,50.0,N,2
신례명주,10,PR00000533,50.0,N,2
신례명주,16,PR00000533,50.0,N,3
신례명주,13,PR00000533,50.0,N,6
신례명주,11,PR00000533,50.0,N,2
신례명주,19,PR00000533,50.0,N,2
신선주,11,PR00000255,16.0,N,3
신선주,8,PR00000255,16.0,N,4
신선주,12,PR00000255,16.0,N,5
신선주,8,PR00000255,16.0,N,7
신선주,13,PR00000255,16.0,N,5
신선주,17,PR00000255,16.0,N,1
신선주,11,PR00000255,16.0,N,4
신선주,7,PR00000255,16.0,N,4
신선주,12,PR00000255,16.0,N,5
신선주,15,PR00000255,16.0,N,4
신선주,19,PR00000255,16.0,N,4
신선주,16,PR00000255,16.0,N,5
신선주,7,PR00000255,16.0,N,6
신선주,16,PR00000255,16.0,N,1
신선주,8,PR00000255,16.0,N,9
신선주,13,PR00000255,16.0,N,9
신선주,17,PR00000255,16.0,N,7
신선주,11,PR00000255,16.0,N,5
신선주,6,PR00000255,16.0,N,6
신선주,8,PR00000255,16.0,Y,10
심술 10,9,PR00000285,10.0,N,10
심술 10,18,PR00000285,10.0,N,8
심술 10,12,PR00000285,10.0,N,7
심술 10,7,PR00000285,10.0,N,5
심술 10,7,PR00000285,10.0,N,3
심술 10,15,PR00000285,10.0,N,3
심술 10,9,PR00000285,10.0,N,8
심술 10,15,PR00000285,10.0,N,3
심술 10,9,PR00000285,10.0,N,8
심술 10,13,PR00000285,10.0,Y,12
심술 10,8,PR00000285,10.0,N,5
심술 10,11,PR00000285,10.0,N,1
심술 10,8,PR00000285,10.0,N,12
심술 10,14,PR00000285,10.0,N,1
심술 10,9,PR00000285,10.0,N,2
심술 10,17,PR00000285,10.0,N,4
심술 10,13,PR00000285,10.0,Y,3
심술 10,15,PR00000285,10.0,N,2
심술 10,13,PR00000285,10.0,N,9
심술 10,17,PR00000285,10.0,N,5
심술 7,15,PR00000286,7.0,N,7
심술 7,17,PR00000286,7.0,Y,12
심술 7,12,PR00000286,7.0,N,7
심술 7,18,PR00000286,7.0,N,8
심술 7,7,PR00000286,7.0,N,3
심술 7,9,PR00000286,7.0,N,10
심술 7,18,PR00000286,7.0,N,9
심술 7,11,PR00000286,7.0,N,6
심술 7,14,PR00000286,7.0,Y,9
심술 7,6,PR00000286,7.0,N,11
심술 7,11,PR00000286,7.0,N,6
심술 7,13,PR00000286,7.0,Y,9
심술 7,7,PR00000286,7.0,N,7
심술 7,7,PR00000286,7.0,N,4
심술 7,6,PR00000286,7.0,N,1
심술 7,6,PR00000286,7.0,N,8
심술 7,9,PR00000286,7.0,N,5
심술 7,15,PR00000286,7.0,N,3
심술 7,6,PR00000286,7.0,N,2
심술 7,9,PR00000286,7.0,Y,12
심술 알쓰,7,PR00000412,3.8,N,5
심술 알쓰,8,PR00000412,3.8,N,7
심술 알쓰,9,PR00000412,3.8,N,8
심술 알쓰,12,PR00000412,3.8,N,1
심술 알쓰,6,PR00000412,3.8,N,5
심술 알쓰,10,PR00000412,3.8,N,10
심술 알쓰,6,PR00000412,3.8,N,4
심술 알쓰,12,PR00000412,3.8,Y,6
심술 알쓰,8,PR00000412,3.8,N,7
심술 알쓰,9,PR00000412,3.8,Y,8
심술 알쓰,13,PR00000412,3.8,N,11
심술 알쓰,11,PR00000412,3.8,Y,4
심술 알쓰,11,PR00000412,3.8,N,4
심술 알쓰,10,PR00000412,3.8,N,9
심술 알쓰,9,PR00000412,3.8,N,10
심술 알쓰,8,PR00000412,3.8,N,2
심술 알쓰,12,PR00000412,3.8,N,6
심술 알쓰,17,PR00000412,3.8,N,4
심술 알쓰,6,PR00000412,3.8,Y,8
심술 알쓰,8,PR00000412,3.8,N,12
심술6 막걸리,8,PR00000150,6.0,N,3
심술6 막걸리,6,PR00000150,6.0,N,9
심술6 막걸리,14,PR00000150,6.0,N,11
심술6 막걸리,7,PR00000150,6.0,N,10
심술6 막걸리,10,PR00000150,6.0,N,12
심술6 막걸리,6,PR00000150,6.0,N,11
심술6 막걸리,11,PR00000150,6.0,N,1
심술6 막걸리,6,PR00000150,6.0,N,3
심술6 막걸리,8,PR00000150,6.0,N,9
심술6 막걸리,6,PR00000150,6.0,N,8
심술6 막걸리,11,PR00000150,6.0,N,7
심술6 막걸리,6,PR00000150,6.0,N,7
심술6 막걸리,7,PR00000150,6.0,N,3
심술6 막걸리,6,PR00000150,6.0,N,11
심술6 막걸리,7,PR00000150,6.0,Y,4
심술6 막걸리,12,PR00000150,6.0,N,3
심술6 막걸리,12,PR00000150,6.0,N,4
심술6 막걸리,6,PR00000150,6.0,N,6
심술6 막걸리,10,PR00000150,6.0,N,1
심술6 막걸리,9,PR00000150,6.0,N,10
씨(C) 그린막걸리,7,PR00000114,12.0,N,9
씨(C) 그린막걸리,12,PR00000114,12.0,N,2
씨(C) 그린막걸리,16,PR00000114,12.0,N,5
씨(C) 그린막걸리,12,PR00000114,12.0,N,8
씨(C) 그린막걸리,13,PR00000114,12.0,N,6
씨(C) 그린막걸리,14,PR00000114,12.0,Y,1
씨(C) 그린막걸리,18,PR00000114,12.0,N,4
씨(C) 그린막걸리,11,PR00000114,12.0,N,3
씨(C) 그린막걸리,10,PR00000114,12.0,N,6
씨(C) 그린막걸리,14,PR00000114,12.0,N,3
씨(C) 그린막걸리,8,PR00000114,12.0,N,2
씨(C) 그린막걸리,8,PR00000114,12.0,N,4
씨(C) 그린막걸리,18,PR00000114,12.0,N,7
씨(C) 그린막걸리,11,PR00000114,12.0,N,10
씨(C) 그린막걸리,6,PR00000114,12.0,N,2
씨(C) 그린막걸리,18,PR00000114,12.0,N,7
씨(C) 그린막걸리,12,PR00000114,12.0,N,11
씨(C) 그린막걸리,15,PR00000114,12.0,N,6
씨(C) 그린막걸리,10,PR00000114,12.0,N,12
씨(C) 그린막걸리,19,PR00000114,12.0,N,3
씨(C) 막걸리 시그니처 큐베,16,PR00000116,12.0,N,5
씨(C) 막걸리 시그니처 큐베,10,PR00000116,12.0,N,8
씨(C) 막걸리 시그니처 큐베,15,PR00000116,12.0,N,3
씨(C) 막걸리 시그니처 큐베,9,PR00000116,12.0,N,2
씨(C) 막걸리 시그니처 큐베,18,PR00000116,12.0,N,1
씨(C) 막걸리 시그니처 큐베,13,PR00000116,12.0,N,11
씨(C) 막걸리 시그니처 큐베,18,PR00000116,12.0,N,12
씨(C) 막걸리 시그니처 큐베,8,PR00000116,12.0,N,3
씨(C) 막걸리 시그니처 큐베,7,PR00000116,12.0,N,1
씨(C) 막걸리 시그니처 큐베,8,PR00000116,12.0,N,4
씨(C) 막걸리 시그니처 큐베,17,PR00000116,12.0,N,9
씨(C) 막걸리 시그니처 큐베,16,PR00000116,12.0,N,2
씨(C) 막걸리 시그니처 큐베,15,PR00000116,12.0,N,12
씨(C) 막걸리 시그니처 큐베,6,PR00000116,12.0,N,8
씨(C) 막걸리 시그니처 큐베,16,PR00000116,12.0,N,1
씨(C) 막걸리 시그니처 큐베,8,PR00000116,12.0,N,9
씨(C) 막걸리 시그니처 큐베,13,PR00000116,12.0,N,9
씨(C) 막걸리 시그니처 큐베,6,PR00000116,12.0,N,7
씨(C) 막걸리 시그니처 큐베,7,PR00000116,12.0,N,8
씨(C) 옐로막걸리,16,PR00000115,12.0,N,5
아띠,19,PR00000138,6.0,N,9
아띠,6,PR00000138,6.0,Y,7
아띠,17,PR00000138,6.0,N,9
아띠,17,PR00000138,6.0,N,8
아띠,15,PR00000138,6.0,N,9
아띠,15,PR00000138,6.0,N,6
아띠,18,PR00000138,6.0,N,10
아띠,16,PR00000138,6.0,N,9
아띠,15,PR00000138,6.0,N,9
아띠,7,PR00000138,6.0,N,6
아띠,15,PR00000138,6.0,N,8
아띠,19,PR00000138,6.0,N,8
아띠,15,PR00000138,6.0,N,10
아띠,16,PR00000138,6.0,N,8
아띠,9,PR00000138,6.0,N,10
아띠,13,PR00000138,6.0,N,10
아띠,19,PR00000138,6.0,Y,8
아띠,15,PR00000138,6.0,N,6
아띠,14,PR00000138,6.0,N,8
아띠,7,PR00000138,6.0,N,8
아이스 375,8,PR00000437,12.0,N,11
아이스 375,12,PR00000437,12.0,N,9
아이스 375,14,PR00000437,12.0,N,1
아이스 375,11,PR00000437,12.0,N,7
아이스 375,14,PR00000437,12.0,N,8
아이스 375,10,PR00000437,12.0,N,8
아이스 375,6,PR00000437,12.0,Y,3
아이스 375,11,PR00000437,12.0,N,6
아이스 375,13,PR00000437,12.0,N,11
아이스 375,6,PR00000437,12.0,N,4
아이스 375,18,PR00000437,12.0,N,8
아이스 375,15,PR00000437,12.0,N,2
아이스 375,17,PR00000437,12.0,N,10
아이스 375,11,PR00000437,12.0,N,3
아이스 375,19,PR00000437,12.0,N,10
아이스 375,19,PR00000437,12.0,Y,2
아이스 375,12,PR00000437,12.0,N,4
아이스 375,15,PR00000437,12.0,N,5
아이스 375,16,PR00000437,12.0,N,9
아이스 375,17,PR00000437,12.0,N,2
아이싱 자몽,15,PR00000062,4.0,N,2
아이싱 자몽,9,PR00000062,4.0,Y,7
아이싱 자몽,8,PR00000062,4.0,N,9
아이싱 자몽,7,PR00000062,4.0,N,9
아이싱 자몽,15,PR00000062,4.0,Y,11
아이싱 자몽,18,PR00000062,4.0,N,4
아이싱 자몽,10,PR00000062,4.0,N,8
아이싱 자몽,16,PR00000062,4.0,N,6
아이싱 자몽,12,PR00000062,4.0,N,1
아이싱 자몽,19,PR00000062,4.0,Y,2
아이싱 자몽,12,PR00000062,4.0,N,10
아이싱 자몽,8,PR00000062,4.0,N,7
아이싱 자몽,13,PR00000062,4.0,N,8
아이싱 자몽,6,PR00000062,4.0,Y,3
아이싱 자몽,14,PR00000062,4.0,N,7
아이싱 자몽,14,PR00000062,4.0,N,7
아이싱 자몽,7,PR00000062,4.0,N,8
아이싱 자몽,7,PR00000062,4.0,N,9
아이싱 자몽,16,PR00000062,4.0,N,4
아이싱 자몽,18,PR00000062,4.0,N,6
아이엠더문,17,PR00000620,17.0,N,7
아이엠더문,19,PR00000620,17.0,N,3
아이엠더문,17,PR00000620,17.0,N,8
아이엠더문,17,PR00000620,17.0,Y,6
아이엠더문,12,PR00000620,17.0,Y,10
아이엠더문,11,PR00000620,17.0,Y,7
아이엠더문,17,PR00000620,17.0,N,6
아이엠더문,12,PR00000620,17.0,N,1
아이엠더문,17,PR00000620,17.0,N,8
아이엠더문,19,PR00000620,17.0,N,3
아이엠더문,13,PR00000620,17.0,N,7
아이엠더문,6,PR00000620,17.0,N,7
아이엠더문,11,PR00000620,17.0,Y,3
아이엠더문,13,PR00000620,17.0,Y,8
아이엠더문,6,PR00000620,17.0,Y,9
아이엠더문,6,PR00000620,17.0,N,7
아이엠더문,12,PR00000620,17.0,N,8
아이엠더문,6,PR00000620,17.0,N,6
아이엠더문,12,PR00000620,17.0,Y,10
아이엠더문,6,PR00000620,17.0,Y,7
아이원 막걸리,11,PR00000188,6.0,Y,3
아이원 막걸리,10,PR00000188,6.0,N,10
아이원 막걸리,16,PR00000188,6.0,N,10
아이원 막걸리,8,PR00000188,6.0,N,6
아이원 막걸리,7,PR00000188,6.0,N,10
아이원 막걸리,17,PR00000188,6.0,N,1
아이원 막걸리,16,PR00000188,6.0,N,6
아이원 막걸리,11,PR00000188,6.0,Y,4
아이원 막걸리,7,PR00000188,6.0,N,7
아이원 막걸리,11,PR00000188,6.0,N,10
아이원 막걸리,17,PR00000188,6.0,Y,7
아이원 막걸리,7,PR00000188,6.0,N,8
아이원 막걸리,10,PR00000188,6.0,N,6
아이원 막걸리,7,PR00000188,6.0,N,11
아이원 막걸리,8,PR00000188,6.0,N,6
아이원 막걸리,13,PR00000188,6.0,Y,10
아이원 막걸리,19,PR00000188,6.0,N,1
아이원 막걸리,18,PR00000188,6.0,N,6
아이원 막걸리,10,PR00000188,6.0,N,11
아이원 막걸리,15,PR00000188,6.0,N,12
아임프리,10,PR00000099,9.0,N,9
아임프리,7,PR00000099,9.0,N,8
아임프리,8,PR00000099,9.0,N,5
아임프리,8,PR00000099,9.0,N,12
아임프리,17,PR00000099,9.0,N,7
아임프리,8,PR00000099,9.0,N,10
아임프리,6,PR00000099,9.0,N,7
아임프리,14,PR00000099,9.0,N,8
아임프리,18,PR00000099,9.0,N,3
아임프리,17,PR00000099,9.0,N,8
아임프리,7,PR00000099,9.0,Y,6
아임프리,13,PR00000099,9.0,N,6
아임프리,12,PR00000099,9.0,N,3
아임프리,16,PR00000099,9.0,N,9
아임프리,6,PR00000099,9.0,N,1
아임프리,16,PR00000099,9.0,N,5
아임프리,6,PR00000099,9.0,N,3
아임프리,17,PR00000099,9.0,Y,8
아임프리,16,PR00000099,9.0,N,4
아임프리,10,PR00000099,9.0,N,3
아황주,8,PR00000318,17.0,N,3
아황주,12,PR00000318,17.0,N,5
아황주,15,PR00000318,17.0,N,6
아황주,10,PR00000318,17.0,N,3
아황주,7,PR00000318,17.0,N,7
아황주,8,PR00000318,17.0,N,8
아황주,17,PR00000318,17.0,N,4
아황주,8,PR00000318,17.0,N,1
아황주,13,PR00000318,17.0,N,10
아황주,10,PR00000318,17.0,N,4
아황주,15,PR00000318,17.0,N,3
아황주,6,PR00000318,17.0,N,2
아황주,13,PR00000318,17.0,N,5
아황주,7,PR00000318,17.0,Y,8
아황주,14,PR00000318,17.0,N,10
아황주,6,PR00000318,17.0,N,10
아황주,12,PR00000318,17.0,N,7
아황주,14,PR00000318,17.0,N,3
아황주,6,PR00000318,17.0,N,8
아황주,11,PR00000318,17.0,N,5
안동소주,14,PR00000571,45.0,N,9
안동소주,14,PR00000571,45.0,Y,9
안동소주,13,PR00000571,45.0,N,9
안동소주,13,PR00000571,45.0,N,10
안동소주,19,PR00000571,45.0,N,10
안동소주,16,PR00000571,45.0,N,6
안동소주,19,PR00000571,45.0,Y,9
안동소주,13,PR00000571,45.0,N,1
안동소주,13,PR00000571,45.0,N,9
안동소주,15,PR00000571,45.0,N,12
안동소주,13,PR00000571,45.0,Y,10
안동소주,15,PR00000571,45.0,N,9
안동소주,15,PR00000571,45.0,N,7
안동소주,17,PR00000571,45.0,N,1
안동소주,9,PR00000571,45.0,N,7
안동소주,9,PR00000571,45.0,N,6
안동소주,16,PR00000571,45.0,Y,8
안동소주,6,PR00000571,45.0,N,10
안동소주,14,PR00000571,45.0,N,10
안동소주,18,PR00000571,45.0,N,8
안동소주 일품 17도,15,PR00000483,17.0,Y,8
안동소주 일품 17도,14,PR00000483,17.0,N,12
안동소주 일품 17도,11,PR00000483,17.0,N,3
안동소주 일품 17도,7,PR00000483,17.0,N,2
안동소주 일품 17도,14,PR00000483,17.0,N,1
안동소주 일품 17도,12,PR00000483,17.0,N,1
안동소주 일품 17도,11,PR00000483,17.0,N,1
안동소주 일품 17도,13,PR00000483,17.0,N,10
안동소주 일품 17도,11,PR00000483,17.0,Y,2
안동소주 일품 17도,17,PR00000483,17.0,N,5
안동소주 일품 17도,6,PR00000483,17.0,N,1
안동소주 일품 17도,14,PR00000483,17.0,N,5
안동소주 일품 17도,12,PR00000483,17.0,N,10
안동소주 일품 17도,8,PR00000483,17.0,Y,10
안동소주 일품 17도,14,PR00000483,17.0,N,12
안동소주 일품 17도,7,PR00000483,17.0,Y,5
안동소주 일품 17도,13,PR00000483,17.0,N,3
안동소주 일품 17도,14,PR00000483,17.0,N,2
안동소주 일품 17도,7,PR00000483,17.0,Y,1
안동소주 일품 17도,13,PR00000483,17.0,N,12
안동소주 일품 21도,8,PR00000485,21.0,N,7
안동소주 일품 21도,12,PR00000485,21.0,Y,10
안동소주 일품 21도,15,PR00000485,21.0,Y,10
안동소주 일품 21도,10,PR00000485,21.0,Y,2
안동소주 일품 21도,7,PR00000485,21.0,N,3
안동소주 일품 21도,14,PR00000485,21.0,N,1
안동소주 일품 21도,10,PR00000485,21.0,N,9
안동소주 일품 21도,7,PR00000485,21.0,N,2
안동소주 일품 21도,11,PR00000485,21.0,N,3
안동소주 일품 21도,8,PR00000485,21.0,N,3
안동소주 일품 21도,12,PR00000485,21.0,Y,4
안동소주 일품 21도,7,PR00000485,21.0,N,3
안동소주 일품 21도,6,PR00000485,21.0,N,12
안동소주 일품 21도,17,PR00000485,21.0,N,5
안동소주 일품 21도,13,PR00000485,21.0,Y,10
안동소주 일품 21도,12,PR00000485,21.0,N,1
안동소주 일품 21도,11,PR00000485,21.0,N,1
안동소주 일품 21도,11,PR00000485,21.0,Y,2
안동소주 일품 21도,14,PR00000485,21.0,N,12
안동소주 일품 21도,14,PR00000485,21.0,Y,5
안동소주 일품 40도 골드,14,PR00000484,40.0,N,10
안동소주 일품 40도 골드,12,PR00000484,40.0,Y,10
안동소주 일품 40도 골드,14,PR00000484,40.0,N,2
안동소주 일품 40도 골드,6,PR00000484,40.0,N,9
안동소주 일품 40도 골드,8,PR00000484,40.0,N,6
안동소주 일품 40도 골드,18,PR00000484,40.0,N,1
안동소주 일품 40도 골드,11,PR00000484,40.0,N,1
안동소주 일품 40도 골드,14,PR00000484,40.0,Y,11
안동소주 일품 40도 골드,7,PR00000484,40.0,N,2
안동소주 일품 40도 골드,13,PR00000484,40.0,N,11
안동소주 일품 40도 골드,13,PR00000484,40.0,N,2
안동소주 일품 40도 골드,13,PR00000484,40.0,N,2
안동소주 일품 40도 골드,6,PR00000484,40.0,N,1
안동소주 일품 40도 골드,7,PR00000484,40.0,Y,1
안동소주 일품 40도 골드,9,PR00000484,40.0,N,11
안동소주 일품 40도 골드,17,PR00000484,40.0,N,10
안동소주 일품 40도 골드,17,PR00000484,40.0,Y,9
안동소주 일품 40도 골드,6,PR00000484,40.0,N,2
안동소주 일품 40도 골드,9,PR00000484,40.0,N,10
